"Activity Date","Distance in Miles","Activity Type",Comment
2021-01-27,10.19,Run,
2021-01-30,26.2,Treadmill,
2021-01-31,9,Treadmill,
2021-02-02,5,Treadmill,
2021-02-03,10.34,Run,
2021-02-04,10.19,Run,
2021-02-09,10.43,Run,
2021-02-10,10.14,Run,
2021-02-15,13.81,Run,
2021-02-16,9.1,Run,
2021-02-19,2,Treadmill,
